Start,Meter,kWh
"05/09/2026 12:30:00 PM","Meter #95175892g","-1.32"
"05/09/2026 12:45:00 PM","Meter #95175892","0.00"
"05/09/2026 12:45:00 PM","Meter #95175892g","-0.47"
"05/09/2026 1:00:00 PM","Meter #95175892","0.00"
"05/09/2026 1:00:00 PM","Meter #95175892g","-0.40"
"05/09/2026 1:15:00 PM","Meter #95175892","0.00"
"05/09/2026 1:15:00 PM","Meter #95175892g","-0.64"
"05/09/2026 1:30:00 PM","Meter #95175892","0.10"
"05/09/2026 1:30:00 PM","Meter #95175892g","-0.10"
"05/09/2026 1:45:00 PM","Meter #95175892","0.45"
"05/09/2026 1:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 2:00:00 PM","Meter #95175892","0.83"
"05/09/2026 2:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 2:15:00 PM","Meter #95175892","0.90"
"05/09/2026 2:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 2:30:00 PM","Meter #95175892","0.55"
"05/09/2026 2:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 2:45:00 PM","Meter #95175892","0.23"
"05/09/2026 2:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 3:00:00 PM","Meter #95175892","0.32"
"05/09/2026 3:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 3:15:00 PM","Meter #95175892","0.33"
"05/09/2026 3:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 3:30:00 PM","Meter #95175892","0.35"
"05/09/2026 3:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 3:45:00 PM","Meter #95175892","0.34"
"05/09/2026 3:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 4:00:00 PM","Meter #95175892","0.33"
"05/09/2026 4:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 4:15:00 PM","Meter #95175892","0.34"
"05/09/2026 4:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 4:30:00 PM","Meter #95175892","0.91"
"05/09/2026 4:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 4:45:00 PM","Meter #95175892","0.92"
"05/09/2026 4:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 5:00:00 PM","Meter #95175892","0.88"
"05/09/2026 5:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 5:15:00 PM","Meter #95175892","0.45"
"05/09/2026 5:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 5:30:00 PM","Meter #95175892","0.48"
"05/09/2026 5:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 5:45:00 PM","Meter #95175892","0.48"
"05/09/2026 5:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 6:00:00 PM","Meter #95175892","0.36"
"05/09/2026 6:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 6:15:00 PM","Meter #95175892","0.28"
"05/09/2026 6:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 6:30:00 PM","Meter #95175892","0.32"
"05/09/2026 6:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 6:45:00 PM","Meter #95175892","0.32"
"05/09/2026 6:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 7:00:00 PM","Meter #95175892","0.50"
"05/09/2026 7:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 7:15:00 PM","Meter #95175892","0.80"
"05/09/2026 7:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 7:30:00 PM","Meter #95175892","0.76"
"05/09/2026 7:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 7:45:00 PM","Meter #95175892","0.47"
"05/09/2026 7:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 8:00:00 PM","Meter #95175892","0.30"
"05/09/2026 8:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 8:15:00 PM","Meter #95175892","0.30"
"05/09/2026 8:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 8:30:00 PM","Meter #95175892","0.32"
"05/09/2026 8:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 8:45:00 PM","Meter #95175892","0.31"
"05/09/2026 8:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 9:00:00 PM","Meter #95175892","0.44"
"05/09/2026 9:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 9:15:00 PM","Meter #95175892","1.01"
"05/09/2026 9:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 9:30:00 PM","Meter #95175892","1.17"
"05/09/2026 9:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 9:45:00 PM","Meter #95175892","0.86"
"05/09/2026 9:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 10:00:00 PM","Meter #95175892","4.47"
"05/09/2026 10:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 10:15:00 PM","Meter #95175892","4.50"
"05/09/2026 10:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 10:30:00 PM","Meter #95175892","4.32"
"05/09/2026 10:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 10:45:00 PM","Meter #95175892","3.77"
"05/09/2026 10:45:00 PM","Meter #95175892g","0.00"
"05/09/2026 11:00:00 PM","Meter #95175892","3.29"
"05/09/2026 11:00:00 PM","Meter #95175892g","0.00"
"05/09/2026 11:15:00 PM","Meter #95175892","3.46"
"05/09/2026 11:15:00 PM","Meter #95175892g","0.00"
"05/09/2026 11:30:00 PM","Meter #95175892","3.28"
"05/09/2026 11:30:00 PM","Meter #95175892g","0.00"
"05/09/2026 11:45:00 PM","Meter #95175892","3.71"
"05/09/2026 11:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 12:00:00 AM","Meter #95175892","3.66"
"05/10/2026 12:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 12:15:00 AM","Meter #95175892","3.15"
"05/10/2026 12:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 12:30:00 AM","Meter #95175892","3.16"
"05/10/2026 12:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 12:45:00 AM","Meter #95175892","3.16"
"05/10/2026 12:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 1:00:00 AM","Meter #95175892","2.98"
"05/10/2026 1:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 1:15:00 AM","Meter #95175892","0.85"
"05/10/2026 1:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 1:30:00 AM","Meter #95175892","0.88"
"05/10/2026 1:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 1:45:00 AM","Meter #95175892","0.92"
"05/10/2026 1:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 2:00:00 AM","Meter #95175892","0.34"
"05/10/2026 2:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 2:15:00 AM","Meter #95175892","0.28"
"05/10/2026 2:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 2:30:00 AM","Meter #95175892","0.29"
"05/10/2026 2:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 2:45:00 AM","Meter #95175892","0.30"
"05/10/2026 2:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 3:00:00 AM","Meter #95175892","0.63"
"05/10/2026 3:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 3:15:00 AM","Meter #95175892","1.72"
"05/10/2026 3:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 3:30:00 AM","Meter #95175892","0.93"
"05/10/2026 3:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 3:45:00 AM","Meter #95175892","0.68"
"05/10/2026 3:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 4:00:00 AM","Meter #95175892","0.36"
"05/10/2026 4:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 4:15:00 AM","Meter #95175892","0.40"
"05/10/2026 4:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 4:30:00 AM","Meter #95175892","0.39"
"05/10/2026 4:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 4:45:00 AM","Meter #95175892","0.55"
"05/10/2026 4:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 5:00:00 AM","Meter #95175892","1.00"
"05/10/2026 5:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 5:15:00 AM","Meter #95175892","0.97"
"05/10/2026 5:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 5:30:00 AM","Meter #95175892","0.94"
"05/10/2026 5:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 5:45:00 AM","Meter #95175892","0.41"
"05/10/2026 5:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 6:00:00 AM","Meter #95175892","0.39"
"05/10/2026 6:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 6:15:00 AM","Meter #95175892","0.37"
"05/10/2026 6:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 6:30:00 AM","Meter #95175892","0.35"
"05/10/2026 6:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 6:45:00 AM","Meter #95175892","0.68"
"05/10/2026 6:45:00 AM","Meter #95175892g","0.00"
"05/10/2026 7:00:00 AM","Meter #95175892","0.77"
"05/10/2026 7:00:00 AM","Meter #95175892g","0.00"
"05/10/2026 7:15:00 AM","Meter #95175892","0.63"
"05/10/2026 7:15:00 AM","Meter #95175892g","0.00"
"05/10/2026 7:30:00 AM","Meter #95175892","0.40"
"05/10/2026 7:30:00 AM","Meter #95175892g","-0.01"
"05/10/2026 7:45:00 AM","Meter #95175892","0.02"
"05/10/2026 7:45:00 AM","Meter #95175892g","-0.07"
"05/10/2026 8:00:00 AM","Meter #95175892","0.03"
"05/10/2026 8:00:00 AM","Meter #95175892g","-0.08"
"05/10/2026 8:15:00 AM","Meter #95175892","0.04"
"05/10/2026 8:15:00 AM","Meter #95175892g","-0.08"
"05/10/2026 8:30:00 AM","Meter #95175892","0.01"
"05/10/2026 8:30:00 AM","Meter #95175892g","-0.12"
"05/10/2026 8:45:00 AM","Meter #95175892","0.00"
"05/10/2026 8:45:00 AM","Meter #95175892g","-0.42"
"05/10/2026 9:00:00 AM","Meter #95175892","0.00"
"05/10/2026 9:00:00 AM","Meter #95175892g","-0.23"
"05/10/2026 9:15:00 AM","Meter #95175892","0.22"
"05/10/2026 9:15:00 AM","Meter #95175892g","-0.04"
"05/10/2026 9:30:00 AM","Meter #95175892","0.22"
"05/10/2026 9:30:00 AM","Meter #95175892g","0.00"
"05/10/2026 9:45:00 AM","Meter #95175892","0.08"
"05/10/2026 9:45:00 AM","Meter #95175892g","-0.23"
"05/10/2026 10:00:00 AM","Meter #95175892","0.00"
"05/10/2026 10:00:00 AM","Meter #95175892g","-0.52"
"05/10/2026 10:15:00 AM","Meter #95175892","0.00"
"05/10/2026 10:15:00 AM","Meter #95175892g","-0.62"
"05/10/2026 10:30:00 AM","Meter #95175892","0.00"
"05/10/2026 10:30:00 AM","Meter #95175892g","-0.61"
"05/10/2026 10:45:00 AM","Meter #95175892","0.00"
"05/10/2026 10:45:00 AM","Meter #95175892g","-0.57"
"05/10/2026 11:00:00 AM","Meter #95175892","0.00"
"05/10/2026 11:00:00 AM","Meter #95175892g","-0.84"
"05/10/2026 11:15:00 AM","Meter #95175892","0.00"
"05/10/2026 11:15:00 AM","Meter #95175892g","-0.65"
"05/10/2026 11:30:00 AM","Meter #95175892","0.00"
"05/10/2026 11:30:00 AM","Meter #95175892g","-0.81"
"05/10/2026 11:45:00 AM","Meter #95175892","0.00"
"05/10/2026 11:45:00 AM","Meter #95175892g","-0.80"
"05/10/2026 12:00:00 PM","Meter #95175892","0.00"
"05/10/2026 12:00:00 PM","Meter #95175892g","-0.61"
"05/10/2026 12:15:00 PM","Meter #95175892","0.00"
"05/10/2026 12:15:00 PM","Meter #95175892g","-0.89"
"05/10/2026 12:30:00 PM","Meter #95175892","0.00"
"05/10/2026 12:30:00 PM","Meter #95175892g","-1.12"
"05/10/2026 12:45:00 PM","Meter #95175892","0.00"
"05/10/2026 12:45:00 PM","Meter #95175892g","-1.58"
"05/10/2026 1:00:00 PM","Meter #95175892","0.00"
"05/10/2026 1:00:00 PM","Meter #95175892g","-2.02"
"05/10/2026 1:15:00 PM","Meter #95175892","0.00"
"05/10/2026 1:15:00 PM","Meter #95175892g","-2.38"
"05/10/2026 1:30:00 PM","Meter #95175892","0.00"
"05/10/2026 1:30:00 PM","Meter #95175892g","-2.31"
"05/10/2026 1:45:00 PM","Meter #95175892","0.00"
"05/10/2026 1:45:00 PM","Meter #95175892g","-2.26"
"05/10/2026 2:00:00 PM","Meter #95175892","0.00"
"05/10/2026 2:00:00 PM","Meter #95175892g","-2.19"
"05/10/2026 2:15:00 PM","Meter #95175892","0.00"
"05/10/2026 2:15:00 PM","Meter #95175892g","-2.15"
"05/10/2026 2:30:00 PM","Meter #95175892","0.00"
"05/10/2026 2:30:00 PM","Meter #95175892g","-2.10"
"05/10/2026 2:45:00 PM","Meter #95175892","0.00"
"05/10/2026 2:45:00 PM","Meter #95175892g","-1.59"
"05/10/2026 3:00:00 PM","Meter #95175892","0.00"
"05/10/2026 3:00:00 PM","Meter #95175892g","-1.71"
"05/10/2026 3:15:00 PM","Meter #95175892","0.00"
"05/10/2026 3:15:00 PM","Meter #95175892g","-1.62"
"05/10/2026 3:30:00 PM","Meter #95175892","0.39"
"05/10/2026 3:30:00 PM","Meter #95175892g","-0.63"
"05/10/2026 3:45:00 PM","Meter #95175892","0.96"
"05/10/2026 3:45:00 PM","Meter #95175892g","-0.06"
"05/10/2026 4:00:00 PM","Meter #95175892","0.46"
"05/10/2026 4:00:00 PM","Meter #95175892g","-0.12"
"05/10/2026 4:15:00 PM","Meter #95175892","0.00"
"05/10/2026 4:15:00 PM","Meter #95175892g","-0.62"
"05/10/2026 4:30:00 PM","Meter #95175892","0.00"
"05/10/2026 4:30:00 PM","Meter #95175892g","-1.12"
"05/10/2026 4:45:00 PM","Meter #95175892","0.01"
"05/10/2026 4:45:00 PM","Meter #95175892g","-0.69"
"05/10/2026 5:00:00 PM","Meter #95175892","0.01"
"05/10/2026 5:00:00 PM","Meter #95175892g","-0.78"
"05/10/2026 5:15:00 PM","Meter #95175892","0.07"
"05/10/2026 5:15:00 PM","Meter #95175892g","-0.36"
"05/10/2026 5:30:00 PM","Meter #95175892","0.10"
"05/10/2026 5:30:00 PM","Meter #95175892g","-0.03"
"05/10/2026 5:45:00 PM","Meter #95175892","0.07"
"05/10/2026 5:45:00 PM","Meter #95175892g","-0.01"
"05/10/2026 6:00:00 PM","Meter #95175892","0.18"
"05/10/2026 6:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 6:15:00 PM","Meter #95175892","0.14"
"05/10/2026 6:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 6:30:00 PM","Meter #95175892","0.30"
"05/10/2026 6:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 6:45:00 PM","Meter #95175892","0.34"
"05/10/2026 6:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 7:00:00 PM","Meter #95175892","0.42"
"05/10/2026 7:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 7:15:00 PM","Meter #95175892","0.44"
"05/10/2026 7:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 7:30:00 PM","Meter #95175892","0.44"
"05/10/2026 7:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 7:45:00 PM","Meter #95175892","0.45"
"05/10/2026 7:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 8:00:00 PM","Meter #95175892","0.44"
"05/10/2026 8:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 8:15:00 PM","Meter #95175892","1.28"
"05/10/2026 8:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 8:30:00 PM","Meter #95175892","0.47"
"05/10/2026 8:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 8:45:00 PM","Meter #95175892","0.48"
"05/10/2026 8:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 9:00:00 PM","Meter #95175892","0.46"
"05/10/2026 9:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 9:15:00 PM","Meter #95175892","0.34"
"05/10/2026 9:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 9:30:00 PM","Meter #95175892","0.33"
"05/10/2026 9:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 9:45:00 PM","Meter #95175892","0.39"
"05/10/2026 9:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 10:00:00 PM","Meter #95175892","0.56"
"05/10/2026 10:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 10:15:00 PM","Meter #95175892","3.22"
"05/10/2026 10:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 10:30:00 PM","Meter #95175892","3.21"
"05/10/2026 10:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 10:45:00 PM","Meter #95175892","3.22"
"05/10/2026 10:45:00 PM","Meter #95175892g","0.00"
"05/10/2026 11:00:00 PM","Meter #95175892","3.22"
"05/10/2026 11:00:00 PM","Meter #95175892g","0.00"
"05/10/2026 11:15:00 PM","Meter #95175892","3.22"
"05/10/2026 11:15:00 PM","Meter #95175892g","0.00"
"05/10/2026 11:30:00 PM","Meter #95175892","3.24"
"05/10/2026 11:30:00 PM","Meter #95175892g","0.00"
"05/10/2026 11:45:00 PM","Meter #95175892","3.25"
"05/10/2026 11:45:00 PM","Meter #95175892g","0.00"
"05/11/2026 12:00:00 AM","Meter #95175892","0.95"
"05/11/2026 12:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 12:15:00 AM","Meter #95175892","0.48"
"05/11/2026 12:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 12:30:00 AM","Meter #95175892","2.23"
"05/11/2026 12:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 12:45:00 AM","Meter #95175892","1.10"
"05/11/2026 12:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 1:00:00 AM","Meter #95175892","1.10"
"05/11/2026 1:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 1:15:00 AM","Meter #95175892","0.65"
"05/11/2026 1:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 1:30:00 AM","Meter #95175892","0.47"
"05/11/2026 1:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 1:45:00 AM","Meter #95175892","0.36"
"05/11/2026 1:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 2:00:00 AM","Meter #95175892","0.34"
"05/11/2026 2:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 2:15:00 AM","Meter #95175892","0.34"
"05/11/2026 2:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 2:30:00 AM","Meter #95175892","0.38"
"05/11/2026 2:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 2:45:00 AM","Meter #95175892","0.33"
"05/11/2026 2:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 3:00:00 AM","Meter #95175892","0.53"
"05/11/2026 3:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 3:15:00 AM","Meter #95175892","0.97"
"05/11/2026 3:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 3:30:00 AM","Meter #95175892","0.95"
"05/11/2026 3:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 3:45:00 AM","Meter #95175892","0.93"
"05/11/2026 3:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 4:00:00 AM","Meter #95175892","0.92"
"05/11/2026 4:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 4:15:00 AM","Meter #95175892","0.36"
"05/11/2026 4:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 4:30:00 AM","Meter #95175892","0.35"
"05/11/2026 4:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 4:45:00 AM","Meter #95175892","0.40"
"05/11/2026 4:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 5:00:00 AM","Meter #95175892","1.43"
"05/11/2026 5:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 5:15:00 AM","Meter #95175892","0.36"
"05/11/2026 5:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 5:30:00 AM","Meter #95175892","0.86"
"05/11/2026 5:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 5:45:00 AM","Meter #95175892","1.01"
"05/11/2026 5:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 6:00:00 AM","Meter #95175892","0.97"
"05/11/2026 6:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 6:15:00 AM","Meter #95175892","0.90"
"05/11/2026 6:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 6:30:00 AM","Meter #95175892","0.79"
"05/11/2026 6:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 6:45:00 AM","Meter #95175892","0.10"
"05/11/2026 6:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 7:00:00 AM","Meter #95175892","0.05"
"05/11/2026 7:00:00 AM","Meter #95175892g","-0.00"
"05/11/2026 7:15:00 AM","Meter #95175892","0.06"
"05/11/2026 7:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 7:30:00 AM","Meter #95175892","0.10"
"05/11/2026 7:30:00 AM","Meter #95175892g","-0.02"
"05/11/2026 7:45:00 AM","Meter #95175892","0.41"
"05/11/2026 7:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 8:00:00 AM","Meter #95175892","0.48"
"05/11/2026 8:00:00 AM","Meter #95175892g","0.00"
"05/11/2026 8:15:00 AM","Meter #95175892","0.41"
"05/11/2026 8:15:00 AM","Meter #95175892g","0.00"
"05/11/2026 8:30:00 AM","Meter #95175892","0.26"
"05/11/2026 8:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 8:45:00 AM","Meter #95175892","0.36"
"05/11/2026 8:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 9:00:00 AM","Meter #95175892","0.12"
"05/11/2026 9:00:00 AM","Meter #95175892g","-0.04"
"05/11/2026 9:15:00 AM","Meter #95175892","0.00"
"05/11/2026 9:15:00 AM","Meter #95175892g","-0.59"
"05/11/2026 9:30:00 AM","Meter #95175892","0.00"
"05/11/2026 9:30:00 AM","Meter #95175892g","-1.13"
"05/11/2026 9:45:00 AM","Meter #95175892","0.00"
"05/11/2026 9:45:00 AM","Meter #95175892g","-1.19"
"05/11/2026 10:00:00 AM","Meter #95175892","0.00"
"05/11/2026 10:00:00 AM","Meter #95175892g","-0.98"
"05/11/2026 10:15:00 AM","Meter #95175892","0.00"
"05/11/2026 10:15:00 AM","Meter #95175892g","-1.33"
"05/11/2026 10:30:00 AM","Meter #95175892","0.00"
"05/11/2026 10:30:00 AM","Meter #95175892g","-1.24"
"05/11/2026 10:45:00 AM","Meter #95175892","0.00"
"05/11/2026 10:45:00 AM","Meter #95175892g","-1.01"
"05/11/2026 11:00:00 AM","Meter #95175892","0.00"
"05/11/2026 11:00:00 AM","Meter #95175892g","-1.16"
"05/11/2026 11:15:00 AM","Meter #95175892","0.02"
"05/11/2026 11:15:00 AM","Meter #95175892g","-0.49"
"05/11/2026 11:30:00 AM","Meter #95175892","0.36"
"05/11/2026 11:30:00 AM","Meter #95175892g","0.00"
"05/11/2026 11:45:00 AM","Meter #95175892","0.21"
"05/11/2026 11:45:00 AM","Meter #95175892g","0.00"
"05/11/2026 12:00:00 PM","Meter #95175892","0.14"
"05/11/2026 12:00:00 PM","Meter #95175892g","0.00"
"05/11/2026 12:15:00 PM","Meter #95175892","0.22"
"05/11/2026 12:15:00 PM","Meter #95175892g","-0.04"
"05/11/2026 12:30:00 PM","Meter #95175892","0.00"
"05/11/2026 12:30:00 PM","Meter #95175892g","-0.52"
"05/11/2026 12:45:00 PM","Meter #95175892","0.00"
"05/11/2026 12:45:00 PM","Meter #95175892g","-0.48"
"05/11/2026 1:00:00 PM","Meter #95175892","0.00"
"05/11/2026 1:00:00 PM","Meter #95175892g","-0.43"
"05/11/2026 1:15:00 PM","Meter #95175892","0.00"
"05/11/2026 1:15:00 PM","Meter #95175892g","-0.28"
"05/11/2026 1:30:00 PM","Meter #95175892","0.03"
"05/11/2026 1:30:00 PM","Meter #95175892g","-0.14"
"05/11/2026 1:45:00 PM","Meter #95175892","0.00"
"05/11/2026 1:45:00 PM","Meter #95175892g","-0.26"
"05/11/2026 2:00:00 PM","Meter #95175892","0.00"
"05/11/2026 2:00:00 PM","Meter #95175892g","-0.49"
"05/11/2026 2:15:00 PM","Meter #95175892","0.00"
"05/11/2026 2:15:00 PM","Meter #95175892g","-0.29"
"05/11/2026 2:30:00 PM","Meter #95175892","0.00"
"05/11/2026 2:30:00 PM","Meter #95175892g","-0.76"
"05/11/2026 2:45:00 PM","Meter #95175892","0.00"
"05/11/2026 2:45:00 PM","Meter #95175892g","-0.28"
"05/11/2026 3:00:00 PM","Meter #95175892","0.00"
"05/11/2026 3:00:00 PM","Meter #95175892g","-0.28"
"05/11/2026 3:15:00 PM","Meter #95175892","0.04"
"05/11/2026 3:15:00 PM","Meter #95175892g","-0.04"
"05/11/2026 3:30:00 PM","Meter #95175892","0.09"
"05/11/2026 3:30:00 PM","Meter #95175892g","-0.09"
"05/11/2026 3:45:00 PM","Meter #95175892","0.00"
"05/11/2026 3:45:00 PM","Meter #95175892g","-0.26"
"05/11/2026 4:00:00 PM","Meter #95175892","0.00"
"05/11/2026 4:00:00 PM","Meter #95175892g","-0.20"
"05/11/2026 4:15:00 PM","Meter #95175892","0.00"
"05/11/2026 4:15:00 PM","Meter #95175892g","-0.31"
"05/11/2026 4:30:00 PM","Meter #95175892","0.00"
"05/11/2026 4:30:00 PM","Meter #95175892g","-0.28"
"05/11/2026 4:45:00 PM","Meter #95175892","0.00"
"05/11/2026 4:45:00 PM","Meter #95175892g","-0.33"
"05/11/2026 5:00:00 PM","Meter #95175892","0.00"
"05/11/2026 5:00:00 PM","Meter #95175892g","-0.27"
"05/11/2026 5:15:00 PM","Meter #95175892","0.10"
"05/11/2026 5:15:00 PM","Meter #95175892g","-0.08"
"05/11/2026 5:30:00 PM","Meter #95175892","0.37"
"05/11/2026 5:30:00 PM","Meter #95175892g","0.00"
"05/11/2026 5:45:00 PM","Meter #95175892","0.41"
"05/11/2026 5:45:00 PM","Meter #95175892g","0.00"
"05/11/2026 6:00:00 PM","Meter #95175892","0.53"
"05/11/2026 6:00:00 PM","Meter #95175892g","0.00"
"05/11/2026 6:15:00 PM","Meter #95175892","0.33"
"05/11/2026 6:15:00 PM","Meter #95175892g","-0.02"
"05/11/2026 6:30:00 PM","Meter #95175892","0.01"
"05/11/2026 6:30:00 PM","Meter #95175892g","-0.31"
"05/11/2026 6:45:00 PM","Meter #95175892","0.00"
"05/11/2026 6:45:00 PM","Meter #95175892g","-0.28"
"05/11/2026 7:00:00 PM","Meter #95175892","0.12"
"05/11/2026 7:00:00 PM","Meter #95175892g","-0.03"
"05/11/2026 7:15:00 PM","Meter #95175892","1.08"
"05/11/2026 7:15:00 PM","Meter #95175892g","0.00"
"05/11/2026 7:30:00 PM","Meter #95175892","0.90"
"05/11/2026 7:30:00 PM","Meter #95175892g","0.00"
"05/11/2026 7:45:00 PM","Meter #95175892","0.95"
"05/11/2026 7:45:00 PM","Meter #95175892g","0.00"
"05/11/2026 8:00:00 PM","Meter #95175892","0.44"
"05/11/2026 8:00:00 PM","Meter #95175892g","0.00"
"05/11/2026 8:15:00 PM","Meter #95175892","0.49"
